CSI_DATA,AP,10:B4:1D:CC:60:E0,-77,11,0,0,0,0,0,0,0,0,0,-96,0,6,2,3115849,0,374,0,0,2.83996,128,[0 0 0 0 0 0 0 0 0 0 0 0 13 -7 12 -6 10 -7 12 -7 11 -6 13 -8 12 -8 13 -7 10 -6 9 -5 10 -8 7 -9 9 -9 9 -11 9 -9 8 -10 8 -9 8 -9 9 -10 8 -11 9 -9 8 -10 8 -10 7 -12 4 -13 9 -12 0 0 6 -11 7 -15 7 -14 7 -12 8 -12 8 -13 8 -10 7 -11 6 -13 6 -14 7 -12 8 -13 7 -9 8 -10 7 -10 8 -11 7 -9 9 -10 9 -9 8 -8 8 -8 8 -8 6 -7 8 -7 7 -7 7 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,10:B4:1D:CC:60:E0,-77,11,0,0,0,0,0,0,0,0,0,-96,0,6,2,3177250,0,374,0,0,2.91731,128,[0 0 0 0 0 0 0 0 0 0 0 0 7 -12 8 -14 7 -13 5 -13 6 -12 7 -13 6 -13 7 -13 7 -12 6 -11 3 -13 2 -11 4 -14 4 -13 5 -13 3 -14 3 -13 4 -11 6 -13 4 -14 6 -13 4 -12 4 -13 3 -13 0 -14 3 -14 0 0 4 -13 3 -14 2 -15 2 -14 5 -14 5 -13 5 -14 5 -13 3 -13 4 -13 5 -12 6 -13 6 -12 7 -13 5 -10 6 -12 6 -10 7 -11 8 -9 9 -8 7 -8 8 -6 7 -8 8 -8 7 -7 7 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,10:B4:1D:CC:60:E0,-77,11,0,0,0,0,0,0,0,0,0,-96,0,6,2,3253075,0,66,0,0,3.00288,128,[0 0 0 0 0 0 0 0 0 0 0 0 -12 -9 -12 -8 -11 -8 -12 -7 -12 -8 -12 -9 -13 -8 -12 -9 -11 -7 -12 -6 -12 -6 -12 -3 -13 -4 -12 -6 -12 -6 -12 -4 -13 -4 -12 -5 -13 -6 -12 -5 -13 -4 -13 -3 -12 -4 -13 -4 -14 -2 -14 -3 0 0 -13 -4 -14 -4 -15 -4 -12 -3 -13 -5 -13 -4 -13 -6 -13 -5 -11 -4 -12 -5 -12 -5 -13 -5 -12 -5 -11 -5 -10 -6 -11 -6 -10 -6 -11 -7 -11 -6 -9 -6 -10 -7 -8 -7 -9 -7 -9 -7 -8 -7 -6 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,10:B4:1D:CC:60:E0,-77,11,0,0,0,0,0,0,0,0,0,-96,0,6,2,3752468,0,66,0,0,3.46193,128,[0 0 0 0 0 0 0 0 0 0 0 0 -11 12 -9 10 -9 10 -8 8 -10 11 -9 9 -11 11 -10 10 -9 9 -9 9 -8 13 -6 9 -7 11 -6 11 -7 10 -5 12 -5 10 -6 11 -5 11 -6 12 -6 12 -5 11 -5 11 -4 13 -1 13 -5 14 0 0 -3 12 -2 14 -3 13 -4 12 -5 13 -5 12 -4 13 -5 11 -3 12 -3 13 -4 13 -6 12 -5 12 -7 12 -4 11 -3 11 -4 11 -4 10 -6 10 -7 8 -7 7 -6 7 -7 8 -7 8 -6 7 -6 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,10:B4:1D:CC:60:E0,-77,11,0,0,0,0,0,0,0,0,0,-96,0,6,2,3753001,0,66,0,0,3.49184,128,[0 0 0 0 0 0 0 0 0 0 0 0 -16 3 -14 4 -14 4 -13 4 -15 3 -14 3 -13 3 -13 3 -13 4 -13 3 -11 5 -11 5 -12 4 -13 6 -13 5 -12 8 -10 6 -12 5 -11 5 -13 6 -12 6 -11 7 -11 7 -12 11 -10 9 -12 9 0 0 -11 8 -12 10 -12 8 -12 8 -11 9 -12 6 -12 6 -12 6 -11 7 -10 9 -11 6 -12 8 -11 6 -11 7 -12 4 -11 6 -12 5 -12 5 -13 3 -12 1 -11 2 -10 3 -11 2 -11 2 -10 0 -10 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,10:B4:1D:CC:60:E0,-76,11,0,0,0,0,0,0,0,0,0,-96,0,6,2,4628747,0,66,0,0,4.33819,128,[0 0 0 0 0 0 0 0 0 0 0 0 -15 0 -15 -2 -13 0 -15 1 -13 0 -15 0 -16 0 -15 0 -13 1 -12 1 -15 3 -11 4 -14 3 -15 4 -14 4 -11 6 -12 5 -12 4 -12 4 -14 4 -14 4 -12 5 -11 5 -13 8 -11 8 -13 8 0 0 -10 7 -12 8 -13 8 -11 8 -14 7 -13 7 -12 6 -12 6 -12 7 -13 8 -12 6 -12 6 -12 7 -13 5 -12 5 -12 6 -12 5 -12 5 -13 3 -12 1 -11 3 -10 2 -9 3 -11 2 -10 3 -10 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,10:B4:1D:CC:60:E0,-77,11,0,0,0,0,0,0,0,0,0,-96,0,6,2,4662362,0,37,0,0,4.44816,128,[0 0 0 0 0 0 0 0 0 0 0 0 13 -4 14 -3 12 -4 13 -5 12 -3 14 -4 14 -4 13 -4 11 -5 12 -3 12 -6 9 -6 12 -7 11 -8 11 -6 11 -9 10 -8 11 -7 11 -6 11 -9 12 -8 10 -7 10 -6 10 -10 9 -11 12 -10 0 0 11 -10 10 -9 10 -10 11 -9 11 -9 12 -8 11 -9 9 -9 12 -8 11 -9 12 -9 12 -8 10 -8 11 -8 11 -7 11 -8 9 -5 11 -7 11 -6 11 -5 10 -2 10 -3 9 -4 10 -3 9 -3 10 -2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,10:B4:1D:CC:60:E0,-84,11,1,3,1,1,1,0,0,0,0,-96,0,6,2,4662678,0,68,0,0,4.48786,384,[0 0 0 0 0 0 0 0 0 0 0 0 -10 -5 -12 -7 -11 -6 -11 -5 -11 -6 -10 -3 -11 -5 -8 -4 -11 -5 -12 -5 -9 -3 -13 -3 -10 -5 -11 -3 -11 -3 -11 -5 -11 -3 -9 -2 -12 -4 -12 -3 -11 -1 -12 -1 -11 -2 -11 -3 -12 -4 -11 -3 0 0 -10 -3 -11 -2 -11 -3 -12 -4 -13 -1 -11 -3 -11 -4 -13 -4 -12 -1 -10 -4 -9 -2 -10 -6 -9 -4 -9 -4 -9 -4 -9 -5 -10 -5 -8 -5 -8 -5 -8 -6 -7 -6 -9 -6 -7 -4 -6 -8 -5 -8 -6 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,10:B4:1D:CC:60:E0,-77,11,0,0,0,0,0,0,0,0,0,-96,0,6,2,4663284,0,37,0,0,4.53063,128,[0 0 0 0 0 0 0 0 0 0 0 0 -10 -13 -9 -14 -10 -13 -9 -12 -9 -13 -9 -11 -9 -12 -9 -13 -10 -11 -8 -11 -10 -10 -9 -9 -12 -10 -11 -11 -10 -11 -12 -9 -11 -7 -12 -10 -10 -9 -10 -10 -11 -10 -10 -9 -11 -9 -11 -9 -12 -7 -13 -10 0 0 -12 -8 -14 -7 -13 -6 -12 -8 -13 -8 -12 -9 -12 -8 -12 -9 -10 -9 -12 -9 -12 -10 -13 -10 -11 -9 -10 -9 -11 -9 -10 -8 -9 -9 -11 -9 -9 -10 -9 -8 -7 -10 -7 -9 -7 -8 -7 -10 -7 -8 -5 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,10:B4:1D:CC:60:E0,-82,11,1,3,1,1,1,0,0,0,0,-96,0,6,2,4663582,0,68,0,0,4.57545,384,[0 0 0 0 0 0 0 0 0 0 0 0 -9 7 -7 6 -10 7 -8 7 -7 8 -7 7 -7 4 -8 6 -8 8 -7 6 -7 8 -7 7 -6 7 -5 8 -7 9 -6 9 -5 5 -6 9 -5 9 -7 8 -5 5 -8 10 -7 10 -5 10 -4 6 -4 7 0 0 -7 8 -8 10 -7 8 -7 6 -9 9 -6 8 -7 7 -8 7 -8 9 -8 9 -8 6 -8 5 -9 4 -9 5 -9 4 -8 4 -8 5 -7 5 -7 3 -8 4 -8 2 -9 2 -7 0 -9 1 -8 1 -7 1 0 0 0 0 0 0 0 0 0 0 ]
